ID Cliente,Zona,País,Tipo de producto,Canal de venta,Prioridad,Fecha pedido,ID Pedido,Fecha envío,Unidades,Precio Unitario,Coste unitario,Importe venta total,Importe Coste total,S01,S02,S03,S04,Venta caida
C4416,Centroamérica y Caribe,Saint Vincent and the Grenadines,Cárnicos,Offline,Baja,2022-03-23,441600883,2022-03-27,8369,421.89,364.69,3530797.41,3052090.61,0,0,1,0,1
C3451,Centroamérica y Caribe,Panama,Verduras,Online,Crítica,2022-08-20,345134484,2022-10-07,1818,154.06,90.93,280081.08,165310.74,0,0,1,0,1
C7654,Europa,Italy,Cárnicos,Offline,Crítica,2020-11-04,765423762,2020-11-18,4756,421.89,364.69,2006508.84,1734465.64,0,0,1,0,0
C5322,Asia,Tajikistan,Alimento infantil,Offline,Media,2021-06-06,532205045,2021-07-01,154,255.28,159.42,39313.12,24550.68,0,0,1,0,1
C3455,Europa,Montenegro,Verduras,Online,Media,2022-03-21,345527160,2022-04-28,8020,154.06,90.93,1235561.2,729258.6,0,0,0,1,1
C5257,África,Sao Tome and Principe,Verduras,Online,Crítica,2021-06-10,525751435,2021-07-05,388,154.06,90.93,59775.28,35280.84,0,0,0,1,0
C5635,África,Somalia,Verduras,Online,Baja,2022-01-08,563551700,2022-02-24,6326,154.06,90.93,974583.56,575223.18,0,0,0,1,0
C4699,Europa,Italy,Alimento infantil,Offline,Baja,2021-07-25,469914281,2021-08-18,6933,255.28,159.42,1769856.24,1105258.86,0,0,0,1,0
C3261,Europa,Poland,Cárnicos,Online,Alta,2022-05-14,326138007,2022-06-04,339,154.06,364.69,143020.71,123629.91,1,0,0,0,0
C7338,Europa,Ukraine,Material de oficina,Offline,Crítica,2021-05-29,733834207,2021-06-09,6704,651.21,524.96,4365711.84,3519331.84,1,0,0,0,0
C5649,Asia,Cambodia,Doméstico,Online,Crítica,2020-05-12,564926707,2020-05-19,3221,668.27,502.54,2152497.67,1618681.34,1,0,0,0,1
C1116,Europa,Bosnia and Herzegovina,Ropa,Offline,Crítica,2021-04-19,111651837,2021-05-25,9115,109.28,35.84,996087.2,326681.6,1,0,0,0,0
C6365,Asia,Philippines,Verduras,Online,Media,2022-05-28,636558425,2022-06-08,639,154.06,90.93,98444.34,58104.27,0,1,0,0,0
C3225,Asia,Japan,Snacks,Offline,Alta,2022-04-09,322507798,2022-04-21,6079,152.58,97.44,927533.82,592337.76,0,1,0,0,0
C1226,Asia,Turkmenistan,Ropa,Offline,Alta,2021-04-25,122673785,2021-04-29,754,109.28,35.84,82397.12,27023.36,0,1,0,0,0
C6105,Europa,Andorra,Verduras,Offline,Media,2020-05-12,610542714,2020-05-29,2012,154.06,90.93,309968.72,182951.16,0,1,0,0,0
C6299,África,Kenya,Alimento infantil,Online,Baja,2022-01-23,629913413,2022-02-09,4232,255.28,159.42,1080344.96,674665.44,0,0,1,0,0
C4448,África,Mozambique,Ropa,Online,Alta,2020-11-24,444897210,2021-01-01,3826,109.28,35.84,418105.28,137123.84,0,0,1,0,0
C3899,Australia y Oceanía,Solomon Islands,Snacks,Offline,Alta,2021-10-03,389917933,2021-11-18,4236,152.58,97.44,646328.88,412755.84,0,0,1,0,1
C4197,África,Democratic Republic of the Congo,Cosméticos,Online,Alta,2021-05-07,419711911,2021-06-01,936,437.2,263.33,409219.2,246476.88,0,0,1,0,1
C5593,África,Uganda,Ropa,Offline,Baja,2021-01-27,559327971,2021-03-15,6431,109.28,35.84,702779.68,230487.04,0,0,0,1,0
C4541,Europa,Albania,Material de oficina,Online,Alta,2022-09-29,454127442,2022-11-12,5257,651.21,524.96,3423410.97,2759714.72,0,0,0,1,0
C7197,Australia y Oceanía,Samoa ,Cereales,Online,Crítica,2021-06-01,719784152,2021-07-11,8981,205.7,117.11,1847391.7,1051764.91,0,0,0,1,0
C6922,Asia,Indonesia,Verduras,Online,Alta,2021-02-16,692284429,2021-03-07,1201,154.06,97.44,185026.06,109206.93,0,1,0,0,1
C6779,África,South Africa,Snacks,Offline,Baja,2022-01-12,677927100,2022-01-18,2549,152.58,97.44,388926.42,248374.56,1,0,0,0,0
C6033,África,Malawi,Cereales,Online,Baja,2021-10-27,603323495,2021-12-06,5684,205.7,117.11,1169198.8,665653.24,1,0,0,0,1
C4653,Europa,United Kingdom,Ropa,Online,Baja,2020-01-11,465397441,2020-02-23,300,109.28,35.84,32784.0,10752.0,1,0,0,0,0
C7813,Centroamérica y Caribe,Jamaica,Alimento infantil,Online,Alta,2022-04-17,781385266,2022-04-22,8119,255.28,159.42,2072618.32,1294330.98,1,0,0,0,0
C3388,Asia,Nepal,Material de oficina,Offline,Media,2021-10-21,338835799,2021-10-26,7898,651.21,524.96,5143256.58,4146134.08,0,1,0,0,0
C2456,África,Mali,Alimento infantil,Online,Crítica,2020-09-20,245610368,2020-10-22,421,255.28,159.42,107472.88,67115.82,0,1,0,0,0
C7798,Asia,China,Alimento infantil,Online,Alta,2020-03-07,779882800,2020-03-21,3506,255.28,159.42,895011.68,558926.52,0,1,0,0,0
C9401,África,Togo,Cuidado personal,Online,Baja,2021-09-19,940139424,2021-11-02,7002,81.73,56.67,572273.46,396803.34,0,1,0,0,1
C6951,Australia y Oceanía,Solomon Islands,Doméstico,Offline,Alta,2020-02-16,695179069,2020-02-16,7790,668.27,502.54,5205823.3,3914786.6,0,0,1,0,0
C5341,África,Central African Republic,Frutas,Offline,Crítica,2022-01-12,534113061,2022-02-10,4779,9.33,6.92,44588.07,33070.68,0,0,1,0,0
C1163,África,Swaziland,Cosméticos,Online,Baja,2021-08-10,116365230,2021-08-20,3912,437.2,263.33,1710326.4,1030146.96,0,0,1,0,0
C5216,África,United Arab Emirates,Cereales,Online,Media,2021-12-28,521671903,2022-02-06,3164,205.7,117.11,650834.8,370536.04,0,0,1,0,0
C2000,Australia y Oceanía,Fiji,Bebida,Offline,Baja,2022-06-12,200081908,2022-06-12,7538,47.45,31.79,357678.1,239633.02,1,0,0,0,0
C8219,África,Swaziland,Cosméticos,Offline,Crítica,2022-08-19,821956574,2022-09-27,4071,437.2,263.33,1779841.2,1072016.43,1,0,0,0,0
C5279,Europa,Vatican City,Verduras,Offline,Alta,2021-03-07,527969729,2021-04-17,6830,154.06,90.93,1052229.8,621051.9,1,0,0,0,1
C6791,Asia,Thailand,Bebida,Online,Baja,2022-11-05,679107701,2022-11-07,1915,47.45,31.79,90866.75,60877.85,1,0,0,0,0
C9066,Europa,Georgia,Verduras,Online,Alta,2022-10-12,906669318,2022-10-24,2454,154.06,90.93,378063.24,223142.22,0,1,0,0,0
C4622,África,Guinea-Bissau,Snacks,Online,Baja,2022-03-31,462265908,2022-04-19,3610,152.58,97.44,550813.8,351758.4,0,1,0,0,0
C4678,Europa,Estonia,Snacks,Online,Baja,2021-06-28,467821300,2021-07-09,7573,152.58,97.44,1155488.34,737913.12,0,1,0,0,0
C7655,África,Swaziland,Cosméticos,Offline,Alta,2021-02-26,765571820,2021-04-07,8569,437.2,263.33,3746366.8,2256474.77,0,1,0,0,1
C3680,Centroamérica y Caribe,Trinidad and Tobago,Cosméticos,Online,Crítica,2020-11-09,368066298,2020-12-24,7852,437.2,263.33,3432894.4,2067667.16,0,0,1,0,1
C6081,África,Ghana,Doméstico,Online,Media,2020-08-12,608166062,2020-09-09,8707,668.27,502.54,5818626.89,4375615.78,0,0,1,0,0
C1890,África,Djibouti,Ropa,Online,Alta,2022-04-10,189044940,2022-05-12,1454,109.28,35.84,158893.12,52111.36,0,0,1,0,0
C1341,Australia y Oceanía,New Zealand,Cereales,Offline,Crítica,2022-05-15,134189260,2022-05-24,8439,205.7,117.11,1735902.3,988291.29,0,0,1,0,0
C6373,África,Syria,Cuidado personal,Offline,Baja,2022-02-17,637397849,2022-02-21,9043,81.73,56.67,739084.39,512466.81,0,0,0,1,0
C6127,Europa,Albania,Ropa,Online,Alta,2020-04-26,612782037,2020-05-19,4677,109.28,35.84,511102.56,167623.68,0,0,0,1,0
C8447,Asia,Taiwan,Material de oficina,Offline,Crítica,2020-05-24,844765651,2020-06-01,3783,651.21,524.96,2463527.43,1985923.68,0,0,0,1,0
C8380,África,Ethiopia,Bebida,Offline,Media,2020-07-02,838085019,2020-07-21,6836,47.45,97.44,324368.2,217316.44,0,0,0,1,0
C1677,Europa,United Kingdom,Snacks,Offline,Media,2020-08-11,167788970,2020-08-11,1340,152.58,97.44,204457.2,130569.6,1,0,0,0,0
C7292,África,Cape Verde,Material de oficina,Offline,Baja,2021-02-05,729238831,2021-02-16,6830,651.21,524.96,4447764.3,3585476.8,1,0,0,0,0
C8881,África,Tanzania,Alimento infantil,Online,Media,2021-04-24,888108432,2021-06-13,9876,255.28,159.42,2521145.28,1574431.92,1,0,0,0,0
C4303,Centroamérica y Caribe,Trinidad and Tobago,Snacks,Online,Alta,2021-01-01,430384099,2021-01-27,9074,152.58,97.44,1384510.92,884170.56,1,0,0,0,0
C1123,África,Togo,Cereales,Offline,Alta,2021-10-01,112364661,2021-11-09,55,205.7,117.11,11313.5,6441.05,0,1,0,0,0
C3106,Europa,Montenegro,Doméstico,Online,Alta,2022-09-07,310661447,2022-09-08,480,668.27,502.54,320769.6,241219.2,0,1,0,0,0
C5721,Europa,Russia,Ropa,Offline,Media,2021-11-23,572198283,2021-12-06,5042,109.28,35.84,550989.76,180705.28,0,1,0,0,1
C9642,Asia,Nepal,Cereales,Offline,Media,2020-09-29,964211499,2020-11-07,464,205.7,117.11,95444.8,54339.04,0,1,0,0,0
C7242,África,Kenya,Doméstico,Online,Alta,2022-06-04,724249923,2022-07-03,501,668.27,502.54,334803.27,251772.54,0,0,1,0,0
C5101,África,Zimbabwe,Alimento infantil,Online,Crítica,2021-12-11,510174882,2021-12-12,940,255.28,159.42,239963.2,149854.8,0,0,1,0,0
C1501,África,Turkey,Bebida,Offline,Alta,2021-11-15,150160205,2021-11-22,4596,47.45,31.79,218080.2,146106.84,0,0,1,0,0
C8926,Europa,Portugal,Bebida,Online,Media,2022-04-27,892692220,2022-05-11,6320,47.45,31.79,299884.0,200912.8,0,0,1,0,0
C4565,Centroamérica y Caribe,Costa Rica,Doméstico,Online,Media,2022-05-11,456569755,2022-06-09,7991,668.27,502.54,5340145.57,4015797.14,0,0,0,1,0
C6809,Norteamérica,Canada,Material de oficina,Online,Media,2021-06-23,680904138,2021-07-11,3520,651.21,524.96,2292259.2,1847859.2,0,0,0,1,0
C7751,Centroamérica y Caribe,Trinidad and Tobago,Doméstico,Online,Media,2020-12-25,775119197,2021-02-02,3850,154.06,502.54,2572839.5,1934779.0,0,0,0,1,0
C4689,África,Iran,Cárnicos,Online,Baja,2022-08-07,468951261,2022-08-19,1954,421.89,364.69,824373.06,712604.26,0,0,0,1,0
C4624,África,Burundi,Material de oficina,Online,Baja,2021-04-16,462449157,2021-05-31,7837,651.21,524.96,5103532.77,4114111.52,1,0,0,0,0
C1759,África,Cameroon,Cosméticos,Offline,Alta,2021-01-03,175974214,2021-01-13,3535,437.2,263.33,1545502.0,930871.55,1,0,0,0,0
C9002,Asia,Maldives,Cosméticos,Offline,Baja,2021-10-24,900200259,2021-11-10,8116,437.2,263.33,3548315.2,2137186.28,1,0,0,0,1
C8461,Centroamérica y Caribe,Nicaragua,Cereales,Offline,Crítica,2021-04-25,846113622,2021-06-03,2678,205.7,117.11,550864.6,313620.58,1,0,0,0,0
C9950,Europa,Ukraine,Alimento infantil,Offline,Alta,2021-10-22,995013129,2021-11-27,5351,255.28,159.42,1366003.28,853056.42,0,1,0,0,0
C1485,África,Madagascar,Cuidado personal,Online,Crítica,2020-04-09,148510110,2020-05-14,6297,81.73,56.67,514653.81,356850.99,0,1,0,0,0
C7785,Australia y Oceanía,Australia,Ropa,Online,Media,2021-03-27,778528392,2021-05-14,2707,109.28,35.84,295820.96,97018.88,0,1,0,0,0
C4773,África,Somalia,Bebida,Online,Media,2021-01-22,477304303,2021-01-23,3805,47.45,31.79,180547.25,120960.95,0,1,0,0,0
C5073,Europa,San Marino,Snacks,Offline,Alta,2020-10-13,507386672,2020-10-22,5846,152.58,97.44,891982.68,569634.24,0,0,1,0,1
C8516,África,Turkey,Snacks,Offline,Crítica,2021-11-10,851636826,2021-11-10,7117,152.58,97.44,1085911.86,693480.48,0,0,1,0,1
C6632,Centroamérica y Caribe,Grenada,Cárnicos,Online,Alta,2021-11-04,663228595,2021-12-15,2934,421.89,364.69,1237825.26,1070000.46,1,0,0,0,0
C5156,Europa,Lithuania,Cereales,Offline,Baja,2021-07-25,515648305,2021-08-03,647,205.7,117.11,133087.9,75770.17,0,0,1,0,0
C1526,Australia y Oceanía,Papua New Guinea,Bebida,Online,Alta,2020-10-23,152694785,2020-11-16,4635,47.45,31.79,219930.75,147346.65,1,0,0,0,0
C7384,Europa,Serbia,Cereales,Online,Alta,2022-08-23,738479363,2022-09-07,1309,205.7,117.11,269261.3,153296.99,1,0,0,0,0
C8074,Europa,Ukraine,Snacks,Offline,Media,2020-07-05,807425868,2020-07-07,4112,152.58,97.44,627408.96,400673.28,1,0,0,0,0
C3142,Norteamérica,Greenland,Bebida,Offline,Crítica,2022-07-24,314270627,2022-08-12,8517,47.45,97.44,404131.65,270755.43,1,0,0,0,0
C1840,Europa,Lithuania,Doméstico,Offline,Baja,2021-08-15,184062469,2021-09-20,7030,668.27,502.54,4697938.1,3532856.2,0,1,0,0,0
C9621,África,South Sudan,Cuidado personal,Offline,Baja,2022-05-10,962162721,2022-06-15,4185,81.73,56.67,342040.05,237163.95,0,1,0,0,1
C5642,Asia,Maldives,Ropa,Online,Crítica,2022-09-07,564245212,2022-10-19,1552,109.28,35.84,169602.56,55623.68,0,1,0,0,0
C1262,Asia,Kazakhstan,Doméstico,Offline,Media,2020-12-03,126296269,2021-01-12,2728,668.27,502.54,1823040.56,1370929.12,0,1,0,0,0
C8546,África,Kuwait,Cosméticos,Online,Baja,2020-02-02,854614722,2020-02-05,8343,437.2,263.33,3647559.6,2196962.19,0,0,1,0,0
C8758,África,Rwanda,Cuidado personal,Offline,Alta,2020-09-23,875811898,2020-10-13,1058,81.73,56.67,86470.34,59956.86,0,0,1,0,0
C1868,África,Cameroon,Cuidado personal,Offline,Crítica,2022-05-18,186811625,2022-06-03,566,81.73,56.67,46259.18,32075.22,0,0,1,0,0
C2048,Europa,Czech Republic,Cárnicos,Offline,Crítica,2022-02-06,204850232,2022-03-06,8591,421.89,364.69,3624456.99,3133051.79,0,0,1,0,0
C6174,África,Equatorial Guinea,Doméstico,Offline,Crítica,2021-08-28,617476546,2021-10-03,3887,668.27,502.54,2597565.49,1953372.98,0,0,0,1,0
C7325,África,Liberia,Frutas,Online,Crítica,2020-05-09,732551896,2020-06-05,7240,9.33,6.92,67549.2,50100.8,0,0,0,1,0
C8282,África,The Gambia,Cuidado personal,Online,Alta,2022-03-08,828250110,2022-04-10,6468,81.73,56.67,528629.64,366541.56,0,0,0,1,1
C8030,África,Liberia,Cuidado personal,Online,Media,2020-02-08,803057515,2020-03-22,1419,154.06,56.67,115974.87,80414.73,0,0,0,1,0
C6257,Europa,Monaco,Material de oficina,Offline,Media,2020-05-07,625772941,2020-06-15,8974,651.21,524.96,5843958.54,4710991.04,1,0,0,0,0
C7855,Asia,Thailand,Snacks,Offline,Alta,2020-12-17,785507714,2020-12-31,8043,152.58,97.44,1227200.94,783709.92,1,0,0,0,0
C9416,África,Cape Verde,Bebida,Offline,Crítica,2021-11-01,941685664,2021-12-21,4569,47.45,31.79,216799.05,145248.51,1,0,0,0,0
C3740,África,Rwanda,Frutas,Offline,Media,2020-05-22,374043118,2020-07-02,6526,9.33,6.92,60887.58,45159.92,1,0,0,0,0
C2326,África,Chad,Cuidado personal,Offline,Media,2021-08-10,232628905,2021-09-01,8917,81.73,56.67,728786.41,505326.39,0,1,0,0,1
C3878,África,Turkey,Cuidado personal,Online,Baja,2022-04-15,387804353,2022-05-23,8781,81.73,56.67,717671.13,497619.27,0,1,0,0,0
C7802,África,Tanzania,Ropa,Online,Crítica,2021-01-23,780243289,2021-02-17,183,109.28,35.84,19998.24,6558.72,0,1,0,0,0
C9709,África,Togo,Cuidado personal,Online,Media,2022-09-08,970932042,2022-10-09,9222,81.73,56.67,753714.06,522610.74,0,1,0,0,0
C5911,Australia y Oceanía,Marshall Islands,Cárnicos,Offline,Alta,2022-04-23,591169440,2022-06-04,9029,421.89,364.69,3809244.81,3292786.01,0,0,1,0,0
C6925,Centroamérica y Caribe,Cuba,Doméstico,Online,Baja,2021-03-14,692566812,2021-03-21,4765,668.27,502.54,3184306.55,2394603.1,0,0,1,0,0
C5970,África,Guinea-Bissau,Material de oficina,Online,Baja,2022-06-16,597047984,2022-07-02,8621,651.21,524.96,5614081.41,4525680.16,0,0,1,0,1
C1468,Europa,Georgia,Bebida,Online,Alta,2021-01-03,146849286,2021-01-23,4822,47.45,31.79,228803.9,153291.38,0,0,1,0,0
C1545,Centroamérica y Caribe,The Bahamas,Frutas,Offline,Alta,2022-03-09,154519546,2022-03-15,4622,9.33,6.92,43123.26,31984.24,0,0,0,1,0
C1529,Europa,Ukraine,Frutas,Offline,Crítica,2020-04-16,152920091,2020-05-17,1308,9.33,97.44,12203.64,9051.36,0,0,0,1,0
C6452,África,Djibouti,Cereales,Online,Crítica,2020-01-13,645224750,2020-02-14,5197,205.7,117.11,1069022.9,608620.67,0,0,0,1,1
C8549,Centroamérica y Caribe,Honduras,Material de oficina,Offline,Crítica,2020-10-20,854919850,2020-11-05,8637,651.21,524.96,5624500.77,4534079.52,0,0,0,1,1
C9758,Australia y Oceanía,Palau,Cereales,Online,Crítica,2020-12-19,975804221,2021-01-13,1008,205.7,117.11,207345.6,118046.88,1,0,0,0,0
C8219,Europa,Portugal,Doméstico,Offline,Baja,2022-02-25,821989190,2022-03-11,3723,668.27,502.54,2487969.21,1870956.42,1,0,0,0,1
C2778,África,Iraq,Alimento infantil,Offline,Baja,2022-02-05,277898585,2022-03-06,5222,255.28,159.42,1333072.16,832491.24,1,0,0,0,0
C6482,Asia,Philippines,Verduras,Offline,Baja,2021-10-21,648268735,2021-11-17,5979,154.06,90.93,921124.74,543670.47,1,0,0,0,0
C6081,Centroamérica y Caribe,Barbados,Frutas,Offline,Crítica,2021-03-31,608148467,2021-04-03,3501,9.33,6.92,32664.33,24226.92,0,1,0,0,0
C2528,África,Mozambique,Cereales,Online,Baja,2020-10-19,252899110,2020-11-05,7321,205.7,117.11,1505929.7,857362.31,0,1,0,0,0
C6481,Europa,Vatican City,Frutas,Online,Alta,2022-09-01,648194491,2022-09-17,4009,9.33,6.92,37403.97,27742.28,0,1,0,0,0
C6800,África,Kuwait,Snacks,Offline,Alta,2020-11-20,680020940,2020-12-01,2163,152.58,97.44,330030.54,210762.72,0,0,1,0,1
C2046,África,Gabon,Alimento infantil,Offline,Crítica,2022-10-03,204677283,2022-10-03,7411,255.28,159.42,1891880.08,1181461.62,0,0,1,0,0
C4987,Asia,Brunei,Ropa,Online,Media,2021-09-05,498774850,2021-10-22,7417,109.28,35.84,810529.76,265825.28,0,0,1,0,0
C2092,África,Iran,Frutas,Online,Alta,2021-06-22,209237468,2021-06-22,6871,154.06,6.92,64106.43,47547.32,0,0,1,0,0
C3033,Europa,Czech Republic,Cosméticos,Offline,Crítica,2020-08-22,303301465,2020-09-16,2498,437.2,263.33,1092125.6,657798.34,0,0,1,0,0
C9185,Australia y Oceanía,Nauru,Cárnicos,Offline,Alta,2022-05-14,918515670,2022-06-07,8053,421.89,364.69,3397480.17,2936848.57,1,0,0,0,0
C9127,Europa,Monaco,Snacks,Online,Baja,2021-09-01,912741410,2021-09-11,9321,152.58,97.44,1422198.18,908238.24,1,0,0,0,0
C1141,Europa,Vatican City,Cereales,Offline,Baja,2021-02-09,114152514,2021-03-21,9121,205.7,117.11,1876189.7,1068160.31,1,0,0,0,0
C6712,África,Swaziland,Cuidado personal,Online,Baja,2020-10-18,671235311,2020-11-15,2300,81.73,56.67,187979.0,130341.0,1,0,0,0,0
C3027,Centroamérica y Caribe,Barbados,Alimento infantil,Online,Media,2022-09-02,302788627,2022-10-03,738,255.28,159.42,188396.64,117651.96,0,1,0,0,0
C8479,Europa,Slovakia,Cuidado personal,Online,Media,2020-06-29,847923791,2020-07-16,8347,81.73,56.67,682200.31,473024.49,0,1,0,0,1
C6160,Australia y Oceanía,Tuvalu,Alimento infantil,Online,Alta,2021-04-20,616064631,2021-06-01,6070,255.28,159.42,1549549.6,967679.4,0,1,0,0,0
C2369,Europa,Austria,Frutas,Offline,Media,2021-02-01,236947476,2021-02-28,6879,9.33,6.92,64181.07,47602.68,1,0,0,0,0
C4106,Australia y Oceanía,Tonga,Doméstico,Online,Alta,2020-07-16,410621154,2020-08-15,779,668.27,502.54,520582.33,391478.66,0,0,1,0,0
C5574,Centroamérica y Caribe,Dominica,Frutas,Online,Baja,2020-10-01,557446992,2020-10-24,9807,9.33,6.92,91499.31,67864.44,0,0,1,0,1
C1680,Australia y Oceanía,Samoa ,Cosméticos,Offline,Alta,2021-10-13,168098819,2021-10-28,3031,437.2,263.33,1325153.2,798153.23,0,0,1,0,0
C1535,Australia y Oceanía,Kiribati,Verduras,Offline,Alta,2021-03-30,153562963,2021-04-29,1548,154.06,97.44,238484.88,140759.64,0,0,1,0,0
C5951,Centroamérica y Caribe,Panama,Ropa,Offline,Baja,2021-06-05,595138251,2021-07-04,3489,109.28,35.84,381277.92,125045.76,0,0,0,1,0
C2944,Asia,Uzbekistan,Alimento infantil,Online,Baja,2022-03-04,294436013,2022-04-11,9014,255.28,159.42,2301093.92,1437011.88,0,0,0,1,0
C8233,África,Swaziland,Alimento infantil,Online,Crítica,2022-04-16,823380076,2022-05-03,5317,255.28,159.42,1357323.76,847636.14,0,0,0,1,0
C6742,África,Saudi Arabia,Frutas,Online,Alta,2020-12-31,674206769,2021-02-15,1620,9.33,6.92,15114.6,11210.4,0,0,0,1,0
C2094,África,Zambia,Material de oficina,Offline,Alta,2022-03-15,209464919,2022-04-20,4179,651.21,524.96,2721406.59,2193807.84,1,0,0,0,0
C3120,Norteamérica,Greenland,Alimento infantil,Online,Alta,2021-08-17,312015855,2021-09-03,1280,255.28,159.42,326758.4,204057.6,1,0,0,0,0
C1350,Asia,Turkmenistan,Cárnicos,Offline,Baja,2022-07-21,135033404,2022-07-26,8240,421.89,364.69,3476373.6,3005045.6,1,0,0,0,0
C2520,Centroamérica y Caribe,El Salvador,Alimento infantil,Offline,Media,2020-02-01,252003896,2020-03-02,2408,255.28,159.42,614714.24,383883.36,1,0,0,0,0
C4067,África,Pakistan,Alimento infantil,Offline,Alta,2022-08-06,406726157,2022-08-13,8163,255.28,159.42,2083850.64,1301345.46,0,1,0,0,0
C8633,África,Libya,Cuidado personal,Offline,Media,2021-09-15,863311517,2021-10-06,1917,81.73,56.67,156676.41,108636.39,0,1,0,0,1
C1561,Asia,Taiwan,Bebida,Offline,Crítica,2022-04-20,156183803,2022-05-28,7113,47.45,31.79,337511.85,226122.27,0,1,0,0,1
C9400,Europa,Macedonia,Bebida,Offline,Baja,2021-02-03,940079343,2021-03-17,9223,47.45,31.79,437631.35,293199.17,0,1,0,0,0
C5400,Australia y Oceanía,Solomon Islands,Doméstico,Offline,Alta,2022-05-07,540046966,2022-05-09,753,154.06,502.54,503207.31,378412.62,0,0,1,0,0
C4014,Norteamérica,Mexico,Bebida,Offline,Media,2022-02-22,401447999,2022-02-27,6239,47.45,31.79,296040.55,198337.81,0,0,1,0,0
C2399,África,Somalia,Cuidado personal,Offline,Alta,2021-04-08,239956271,2021-04-30,7248,81.73,56.67,592379.04,410744.16,0,0,1,0,0
C2915,Asia,Taiwan,Frutas,Online,Media,2020-11-23,291558110,2021-01-01,7379,9.33,6.92,68846.07,51062.68,0,0,1,0,1
C8625,Centroamérica y Caribe,Cuba,Doméstico,Online,Crítica,2021-03-07,862552344,2021-04-05,7261,668.27,502.54,4852308.47,3648942.94,0,0,0,1,1
C9795,Australia y Oceanía,Federated States of Micronesia,Frutas,Offline,Crítica,2022-09-03,979550302,2022-10-03,9557,9.33,6.92,89166.81,66134.44,0,0,0,1,0
C6394,Australia y Oceanía,Australia,Doméstico,Offline,Alta,2022-01-17,639475810,2022-02-03,3958,668.27,502.54,2645012.66,1989053.32,0,0,0,1,0
C3595,Asia,Myanmar,Cereales,Offline,Alta,2022-01-31,359565198,2022-03-01,2187,205.7,117.11,449865.9,256119.57,0,0,0,1,0
C7273,Europa,Montenegro,Cereales,Online,Baja,2021-09-09,727367293,2021-10-23,3001,205.7,117.11,617305.7,351447.11,1,0,0,0,0
C1507,África,Nigeria,Ropa,Offline,Media,2020-03-02,150743424,2020-03-02,7184,109.28,35.84,785067.52,257474.56,1,0,0,0,1
C7078,Centroamérica y Caribe,The Bahamas,Verduras,Online,Alta,2021-07-04,707867419,2021-08-02,2555,154.06,90.93,393623.3,232326.15,1,0,0,0,0
C4972,África,Ethiopia,Snacks,Offline,Alta,2021-07-13,497225606,2021-08-02,8961,152.58,97.44,1367269.38,873159.84,1,0,0,0,0
C3876,Australia y Oceanía,Nauru,Verduras,Offline,Alta,2020-09-30,387616813,2020-10-05,3283,154.06,90.93,505778.98,298523.19,0,1,0,0,0
C8681,Centroamérica y Caribe,Haiti,Doméstico,Online,Baja,2020-01-27,868152368,2020-02-23,4433,668.27,502.54,2962440.91,2227759.82,0,0,0,1,0
C6982,Centroamérica y Caribe,Antigua and Barbuda ,Snacks,Online,Alta,2022-03-29,698256099,2022-04-14,8351,152.58,97.44,1274195.58,813721.44,0,1,0,0,1
C9576,Europa,Slovenia,Cárnicos,Online,Baja,2021-10-29,957664334,2021-11-18,3013,421.89,364.69,1271154.57,1098810.97,0,1,0,0,0
C9964,Norteamérica,Greenland,Material de oficina,Online,Baja,2020-12-12,996425902,2021-01-02,3422,651.21,524.96,2228440.62,1796413.12,0,0,1,0,0
C6849,África,Burundi,Cosméticos,Offline,Crítica,2022-02-13,684902131,2022-02-28,6615,437.2,263.33,2892078.0,1741927.95,0,0,1,0,0
C8637,Europa,Czech Republic,Material de oficina,Offline,Alta,2021-02-14,863766849,2021-03-24,6660,651.21,524.96,4337058.6,3496233.6,0,0,1,0,0
C1940,África,Equatorial Guinea,Material de oficina,Offline,Media,2022-09-15,194006383,2022-10-22,9655,651.21,524.96,6287432.55,5068488.8,0,0,1,0,0
C1069,Centroamérica y Caribe,Dominican Republic,Ropa,Offline,Alta,2022-01-07,106919562,2022-02-25,8729,109.28,35.84,953905.12,312847.36,1,0,0,0,0
C7541,Europa,Poland,Cuidado personal,Online,Crítica,2020-04-30,754117715,2020-05-24,9045,81.73,56.67,739247.85,512580.15,1,0,0,0,0
C5575,Europa,Albania,Frutas,Offline,Crítica,2020-09-27,557524669,2020-11-16,2794,9.33,6.92,26068.02,19334.48,1,0,0,0,1
C2593,África,Sudan,Snacks,Offline,Baja,2021-01-13,259376752,2021-02-10,4200,152.58,97.44,640836.0,409248.0,1,0,0,0,0
C6722,Norteamérica,Canada,Cárnicos,Online,Baja,2020-10-31,672222793,2020-12-17,4517,421.89,364.69,1905677.13,1647304.73,0,1,0,0,1
C4289,Europa,Czech Republic,Cereales,Online,Baja,2020-02-24,428924119,2020-03-06,7033,154.06,117.11,1446688.1,823634.63,0,1,0,0,0
C9326,África,Madagascar,Doméstico,Offline,Crítica,2020-10-30,932654559,2020-11-09,2065,668.27,502.54,1379977.55,1037745.1,0,1,0,0,0
C5069,Europa,Estonia,Bebida,Online,Alta,2022-04-10,506900441,2022-04-10,1960,47.45,31.79,93002.0,62308.4,0,1,0,0,1
C2454,África,Ethiopia,Ropa,Online,Media,2022-11-04,245460593,2022-11-27,6099,109.28,35.84,666498.72,218588.16,0,0,1,0,0
